fecha,tuits_negativos,indice,recoleccion_promedio,tipo_usuario,lugar,tuits_positivos
11/02/19,44994.00,1.91,18676.71,locales,CDMX,85743.00
18/02/19,46556.00,1.95,19627.57,locales,CDMX,90837.00
25/02/19,44575.00,1.87,18265.86,locales,CDMX,83286.00
04/03/19,41498.00,1.87,16823.43,locales,CDMX,76266.00
11/03/19,36398.00,1.92,15048.00,locales,CDMX,68938.00
18/03/19,36559.00,1.97,15491.57,locales,CDMX,71882.00
25/03/19,42059.00,1.84,16930.71,locales,CDMX,76456.00
01/04/19,41003.00,1.83,16532.43,locales,CDMX,74724.00
08/04/19,40616.00,1.90,16788.14,locales,CDMX,76901.00
15/04/19,38465.00,1.79,15140.57,locales,CDMX,67519.00
22/04/19,44408.00,1.78,17556.71,locales,CDMX,78489.00
29/04/19,41705.00,1.89,17185.29,locales,CDMX,78592.00
06/05/19,42904.00,1.85,17448.86,locales,CDMX,79238.00
13/05/19,46438.00,1.73,18021.57,locales,CDMX,79713.00
20/05/19,43930.00,1.79,17481.57,locales,CDMX,78441.00
27/05/19,42655.00,1.85,17331.14,locales,CDMX,78663.00
03/06/19,36664.00,1.82,17097.67,locales,CDMX,65922.00
10/06/19,42651.00,1.80,16887.29,locales,CDMX,75560.00
17/06/19,42951.00,1.93,17917.43,locales,CDMX,82471.00
24/06/19,43372.00,1.86,17664.00,locales,CDMX,80276.00
01/07/19,45416.00,1.81,18080.14,locales,CDMX,81145.00
08/07/19,40143.00,1.89,16499.14,locales,CDMX,75351.00
15/07/19,42992.00,1.87,17466.71,locales,CDMX,79275.00
22/07/19,39011.00,1.89,16086.86,locales,CDMX,73597.00
29/07/19,38963.00,1.90,16106.86,locales,CDMX,73785.00
05/08/19,39610.00,1.91,16448.86,locales,CDMX,75532.00
12/08/19,43645.00,1.72,16909.57,locales,CDMX,74722.00
19/08/19,38412.00,1.95,16154.71,locales,CDMX,74671.00
26/08/19,41496.00,1.86,16933.57,locales,CDMX,77039.00
02/09/19,38574.00,1.99,16415.57,locales,CDMX,76335.00
09/09/19,37527.00,1.98,15871.71,locales,CDMX,73575.00
16/09/19,40020.00,1.88,16384.86,locales,CDMX,74674.00
23/09/19,43571.00,1.87,17838.71,locales,CDMX,81300.00
30/09/19,39549.00,1.96,16670.29,locales,CDMX,77143.00
07/10/19,41995.00,1.86,17031.57,locales,CDMX,77226.00
14/10/19,46273.00,1.69,17429.86,locales,CDMX,75736.00
21/10/19,40430.00,1.91,16775.71,locales,CDMX,77000.00
28/10/19,40815.00,1.92,16924.43,locales,CDMX,77656.00
04/11/19,43973.00,1.77,17340.00,locales,CDMX,77407.00
11/11/19,44232.00,1.82,17711.14,locales,CDMX,79746.00
18/11/19,38657.00,1.94,16158.43,locales,CDMX,74452.00
25/11/19,44196.00,1.75,17280.71,locales,CDMX,76769.00
02/12/19,40065.00,1.88,16404.57,locales,CDMX,74767.00
09/12/19,40350.00,1.86,16439.29,locales,CDMX,74725.00
16/12/19,34801.00,1.93,14528.43,locales,CDMX,66898.00
23/12/19,29885.00,2.07,12991.86,locales,CDMX,61058.00
30/12/19,31230.00,2.10,13678.86,locales,CDMX,64522.00
06/01/20,38887.00,1.88,15998.43,locales,CDMX,73102.00
13/01/20,42047.00,1.85,17070.29,locales,CDMX,77445.00
20/01/20,40076.00,1.82,16123.86,locales,CDMX,72791.00
27/01/20,40818.00,1.84,16503.71,locales,CDMX,74708.00
03/02/20,33257.00,1.87,15931.17,locales,CDMX,62330.00
10/02/20,40446.00,1.85,16432.14,locales,CDMX,74579.00
17/02/20,45666.00,1.67,17211.29,locales,CDMX,74813.00
24/02/20,42218.00,1.81,16915.29,locales,CDMX,76189.00
02/03/20,43574.00,1.79,17300.71,locales,CDMX,77531.00
09/03/20,49055.00,1.55,17910.29,locales,CDMX,76317.00
16/03/20,54377.00,1.50,19369.86,locales,CDMX,81212.00
23/03/20,53849.00,1.56,19715.29,locales,CDMX,84158.00
30/03/20,51781.00,1.60,19151.86,locales,CDMX,82282.00
06/04/20,45917.00,1.65,17352.29,locales,CDMX,75549.00
13/04/20,47227.00,1.63,17701.43,locales,CDMX,76683.00
20/04/20,42178.00,1.73,16415.14,locales,CDMX,72728.00
27/04/20,40399.00,1.71,15665.86,locales,CDMX,69262.00
04/05/20,34975.00,1.65,15433.33,locales,CDMX,57625.00
11/05/20,39389.00,1.67,15032.29,locales,CDMX,65837.00
18/05/20,38082.00,1.66,14448.29,locales,CDMX,63056.00
25/05/20,40557.00,1.61,15096.14,locales,CDMX,65116.00
01/06/20,42141.00,1.52,15137.29,locales,CDMX,63820.00
08/06/20,38969.00,1.65,14704.43,locales,CDMX,63962.00
15/06/20,39648.00,1.64,14937.14,locales,CDMX,64912.00
22/06/20,40562.00,1.66,15331.43,locales,CDMX,66758.00
29/06/20,37082.00,1.72,14354.00,locales,CDMX,63396.00
06/07/20,35335.00,1.79,14051.29,locales,CDMX,63024.00
13/07/20,34697.00,1.81,13905.00,locales,CDMX,62638.00
20/07/20,32678.00,1.89,13482.29,locales,CDMX,61698.00
27/07/20,33993.00,1.80,13574.43,locales,CDMX,61028.00
03/08/20,31825.00,1.81,12765.00,locales,CDMX,57530.00
10/08/20,34088.00,1.79,13552.57,locales,CDMX,60780.00
17/08/20,34385.00,1.78,13645.71,locales,CDMX,61135.00
24/08/20,23384.00,1.87,11111.33,locales,CDMX,43284.00
31/08/20,29370.00,1.90,12181.43,locales,CDMX,55900.00
07/09/20,32419.00,1.85,13162.86,locales,CDMX,59721.00
14/09/20,32224.00,1.83,13051.00,locales,CDMX,59133.00
21/09/20,30732.00,1.84,12478.00,locales,CDMX,56614.00
28/09/20,30916.00,1.80,12344.57,locales,CDMX,55496.00
05/10/20,29330.00,1.89,12084.71,locales,CDMX,55263.00
12/10/20,31276.00,1.82,12536.71,locales,CDMX,56481.00
19/10/20,31818.00,1.86,12994.43,locales,CDMX,59143.00
26/10/20,28728.00,1.93,12006.71,locales,CDMX,55319.00
02/11/20,31668.00,1.89,13057.43,locales,CDMX,59734.00
09/11/20,30422.00,1.87,12445.71,locales,CDMX,56698.00
16/11/20,28404.00,1.92,11826.00,locales,CDMX,54378.00
23/11/20,31039.00,1.89,12768.57,locales,CDMX,58341.00
30/11/20,30878.00,1.95,13017.00,locales,CDMX,60241.00
07/12/20,30044.00,1.87,12312.71,locales,CDMX,56145.00
14/12/20,24098.00,1.80,11222.67,locales,CDMX,43238.00
21/12/20,24365.00,2.02,10369.29,locales,CDMX,48220.00
28/12/20,23285.00,2.11,10223.14,locales,CDMX,48277.00
04/01/21,30107.00,1.74,11782.14,locales,CDMX,52368.00
11/01/21,28721.00,1.73,11201.86,locales,CDMX,49692.00
18/01/21,28784.00,1.76,11304.29,locales,CDMX,50346.00
25/01/21,27024.00,1.73,10508.57,locales,CDMX,46536.00
01/02/21,20287.00,1.71,10976.00,locales,CDMX,34593.00
28/12/15,108521.00,2.64,131117.00,todos,NAC,284830.00
04/01/16,301993.00,2.34,143685.43,todos,NAC,703805.00
11/01/16,304984.00,2.24,140223.86,todos,NAC,676583.00
18/01/16,278308.00,2.32,131633.86,todos,NAC,643129.00
25/01/16,275699.00,2.41,133824.00,todos,NAC,661069.00
01/02/16,261224.00,2.48,129372.14,todos,NAC,644381.00
08/02/16,274445.00,2.60,141001.57,todos,NAC,712566.00
15/02/16,280310.00,2.39,135847.57,todos,NAC,670623.00
22/02/16,241388.00,2.47,119911.29,todos,NAC,597991.00
29/02/16,276418.00,2.52,138938.86,todos,NAC,696154.00
07/03/16,294182.00,2.37,140824.14,todos,NAC,691587.00
14/03/16,292410.00,2.40,141558.14,todos,NAC,698497.00
21/03/16,279907.00,2.47,138576.29,todos,NAC,690127.00
28/03/16,322223.00,2.25,149551.43,todos,NAC,724637.00
04/04/16,334776.00,2.18,151370.71,todos,NAC,724819.00
11/04/16,313866.00,2.27,146050.86,todos,NAC,708490.00
18/04/16,310928.00,2.27,145037.00,todos,NAC,704331.00
25/04/16,315602.00,2.37,151280.71,todos,NAC,743363.00
02/05/16,319036.00,2.48,158886.14,todos,NAC,793167.00
09/05/16,337177.00,2.31,159084.71,todos,NAC,776416.00
16/05/16,332946.00,2.20,152293.43,todos,NAC,733108.00
23/05/16,340086.00,2.10,150467.71,todos,NAC,713188.00
30/05/16,343445.00,2.25,159295.86,todos,NAC,771626.00
06/06/16,306241.00,2.50,153214.71,todos,NAC,766262.00
13/06/16,352030.00,2.08,154638.57,todos,NAC,730440.00
20/06/16,342632.00,2.24,157976.57,todos,NAC,763204.00
27/06/16,342421.00,2.27,159491.00,todos,NAC,774016.00
04/07/16,293606.00,2.26,135276.57,todos,NAC,653330.00
11/07/16,323353.00,2.30,152022.29,todos,NAC,740803.00
18/07/16,318494.00,2.34,151864.57,todos,NAC,744558.00
25/07/16,326308.00,2.25,151407.57,todos,NAC,733545.00
01/08/16,330013.00,2.25,152981.71,todos,NAC,740859.00
08/08/16,319344.00,2.39,154030.71,todos,NAC,758871.00
15/08/16,312105.00,2.23,143937.71,todos,NAC,695459.00
22/08/16,308850.00,2.09,135989.71,todos,NAC,643078.00
29/08/16,303045.00,2.10,133431.71,todos,NAC,630977.00
05/09/16,300439.00,2.11,133127.71,todos,NAC,631455.00
12/09/16,283347.00,2.21,129693.86,todos,NAC,624510.00
19/09/16,292907.00,2.12,130096.29,todos,NAC,617767.00
26/09/16,284709.00,2.20,129677.71,todos,NAC,623035.00
03/10/16,271283.00,2.25,125888.43,todos,NAC,609936.00
10/10/16,259207.00,2.25,120111.43,todos,NAC,581573.00
17/10/16,259189.00,2.23,119199.71,todos,NAC,575209.00
24/10/16,257006.00,2.29,120039.86,todos,NAC,583273.00
31/10/16,266628.00,2.18,121068.14,todos,NAC,580849.00
07/11/16,275394.00,2.13,121230.29,todos,NAC,573218.00
14/11/16,243518.00,2.30,114478.71,todos,NAC,557833.00
21/11/16,254651.00,2.24,117935.14,todos,NAC,570895.00
28/11/16,245989.00,2.21,112288.57,todos,NAC,540031.00
05/12/16,235668.00,2.24,108923.00,todos,NAC,526793.00
12/12/16,209114.00,2.26,96812.29,todos,NAC,468572.00
19/12/16,238462.00,2.32,112584.43,todos,NAC,549629.00
26/12/16,238665.00,2.38,114647.71,todos,NAC,563869.00
02/01/17,279476.00,1.99,118206.86,todos,NAC,547972.00
09/01/17,245687.00,2.17,111103.29,todos,NAC,532036.00
16/01/17,244402.00,2.15,109580.14,todos,NAC,522659.00
23/01/17,245027.00,2.22,112434.00,todos,NAC,542011.00
30/01/17,220576.00,2.32,104407.57,todos,NAC,510277.00
06/02/17,207337.00,2.30,97533.57,todos,NAC,475398.00
13/02/17,205041.00,2.37,98666.86,todos,NAC,485627.00
20/02/17,216551.00,2.36,103649.71,todos,NAC,508997.00
27/02/17,202416.00,2.31,95663.86,todos,NAC,467231.00
06/03/17,216127.00,2.20,98689.43,todos,NAC,474699.00
13/03/17,207943.00,2.29,97316.14,todos,NAC,473270.00
20/03/17,199503.00,2.28,93377.57,todos,NAC,454140.00
27/03/17,195761.00,2.25,90599.57,todos,NAC,438436.00
03/04/17,203336.00,2.18,91908.00,todos,NAC,440020.00
10/04/17,203018.00,2.28,94851.43,todos,NAC,460942.00
17/04/17,217785.00,2.21,99445.86,todos,NAC,478336.00
24/04/17,203529.00,2.37,97328.57,todos,NAC,477771.00
01/05/17,204322.00,2.34,97382.29,todos,NAC,477354.00
08/05/17,226288.00,2.28,106075.57,todos,NAC,516241.00
15/05/17,215863.00,2.46,106116.57,todos,NAC,526953.00
22/05/17,210580.00,2.33,99996.43,todos,NAC,489395.00
29/05/17,212677.00,2.38,102373.29,todos,NAC,503936.00
05/06/17,207114.00,2.26,96000.29,todos,NAC,464888.00
12/06/17,211999.00,2.22,97585.43,todos,NAC,471099.00
19/06/17,222514.00,2.21,102045.00,todos,NAC,491801.00
26/06/17,236760.00,2.11,104587.00,todos,NAC,495349.00
03/07/17,225890.00,2.16,101914.71,todos,NAC,487513.00
10/07/17,236003.00,2.13,105268.71,todos,NAC,500878.00
17/07/17,238461.00,2.21,109288.71,todos,NAC,526560.00
24/07/17,224453.00,2.19,102088.71,todos,NAC,490168.00
31/07/17,215243.00,2.20,98094.29,todos,NAC,471417.00
07/08/17,241092.00,2.12,107518.00,todos,NAC,511534.00
14/08/17,242619.00,2.04,105258.00,todos,NAC,494187.00
21/08/17,250190.00,1.98,106492.71,todos,NAC,495259.00
28/08/17,243595.00,1.99,103739.29,todos,NAC,482580.00
04/09/17,265081.00,1.87,107829.14,todos,NAC,489723.00
11/09/17,243640.00,1.97,103172.14,todos,NAC,478565.00
18/09/17,298184.00,1.78,117536.71,todos,NAC,524573.00
25/09/17,251873.00,1.89,103628.71,todos,NAC,473528.00
02/10/17,242227.00,1.94,101577.71,todos,NAC,468817.00
09/10/17,235098.00,2.00,100424.57,todos,NAC,467874.00
16/10/17,235620.00,2.00,100644.00,todos,NAC,468888.00
23/10/17,237156.00,1.97,100654.14,todos,NAC,467423.00
30/10/17,234041.00,1.96,98968.00,todos,NAC,458735.00
06/11/17,238350.00,1.90,98434.29,todos,NAC,450690.00
13/11/17,256645.00,1.95,108106.71,todos,NAC,500102.00
20/11/17,220009.00,1.93,91868.29,todos,NAC,423069.00
27/11/17,210301.00,1.91,87327.43,todos,NAC,400991.00
04/12/17,205371.00,1.95,86405.43,todos,NAC,399467.00
11/12/17,204824.00,1.91,84941.71,todos,NAC,389768.00
18/12/17,208355.00,2.01,89220.57,todos,NAC,416189.00
25/12/17,208966.00,2.12,93143.00,todos,NAC,443035.00
01/01/18,244962.00,2.01,92053.13,todos,NAC,491463.00
08/01/18,220092.00,2.01,94480.43,todos,NAC,441271.00
15/01/18,212204.00,2.02,91542.86,todos,NAC,428596.00
22/01/18,210429.00,2.03,90926.57,todos,NAC,426057.00
29/01/18,209023.00,2.05,90991.57,todos,NAC,427918.00
05/02/18,202048.00,2.03,87266.29,todos,NAC,408816.00
12/02/18,201584.00,2.09,88990.14,todos,NAC,421347.00
19/02/18,213329.00,1.99,90601.43,todos,NAC,420881.00
26/02/18,204094.00,2.10,90222.71,todos,NAC,427465.00
05/03/18,198106.00,2.09,87249.71,todos,NAC,412642.00
12/03/18,202477.00,2.07,88450.57,todos,NAC,416677.00
19/03/18,199373.00,2.06,87105.29,todos,NAC,410364.00
26/03/18,188212.00,2.16,84744.29,todos,NAC,404998.00
02/04/18,209675.00,2.09,92298.43,todos,NAC,436414.00
09/04/18,203743.00,2.02,87474.14,todos,NAC,408576.00
16/04/18,236793.00,2.03,100884.43,todos,NAC,469398.00
23/04/18,214412.00,1.99,91562.00,todos,NAC,426522.00
30/04/18,217130.00,2.01,93142.71,todos,NAC,434869.00
07/05/18,208298.00,2.00,89224.57,todos,NAC,416274.00
14/05/18,230520.00,1.90,94796.43,todos,NAC,433055.00
21/05/18,205867.00,1.83,83267.86,todos,NAC,377008.00
28/05/18,209519.00,1.86,85455.14,todos,NAC,388667.00
04/06/18,217972.00,1.91,90340.14,todos,NAC,414409.00
11/06/18,253458.00,1.98,107478.14,todos,NAC,498889.00
18/06/18,223347.00,2.03,96505.86,todos,NAC,452194.00
25/06/18,262053.00,1.92,107825.57,todos,NAC,492726.00
02/07/18,231696.00,1.93,95687.43,todos,NAC,438116.00
09/07/18,206404.00,2.05,89687.14,todos,NAC,421406.00
16/07/18,209457.00,1.94,87833.43,todos,NAC,405377.00
23/07/18,202473.00,1.97,85926.00,todos,NAC,399009.00
30/07/18,207072.00,1.91,86089.86,todos,NAC,395557.00
06/08/18,208145.00,1.87,85316.29,todos,NAC,389069.00
13/08/18,201868.00,1.91,83770.86,todos,NAC,384528.00
20/08/18,206307.00,1.88,84645.43,todos,NAC,386211.00
27/08/18,204364.00,1.86,83444.14,todos,NAC,379745.00
03/09/18,207948.00,1.83,83854.00,todos,NAC,379030.00
10/09/18,202766.00,1.85,82470.14,todos,NAC,374525.00
17/09/18,205229.00,1.80,81873.43,todos,NAC,367885.00
24/09/18,204337.00,1.81,81902.86,todos,NAC,368983.00
01/10/18,201257.00,1.89,82958.71,todos,NAC,379454.00
08/10/18,195473.00,1.88,80398.29,todos,NAC,367315.00
15/10/18,198200.00,1.86,80994.57,todos,NAC,368762.00
22/10/18,210021.00,1.86,85745.29,todos,NAC,390196.00
29/10/18,192219.00,1.88,78323.00,todos,NAC,356042.00
05/11/18,193204.00,1.88,79330.29,todos,NAC,362108.00
12/11/18,191630.00,1.88,78223.57,todos,NAC,355935.00
19/11/18,195220.00,1.88,80313.86,todos,NAC,366977.00
26/11/18,215670.00,1.77,85336.86,todos,NAC,381688.00
03/12/18,201927.00,1.81,81184.86,todos,NAC,366367.00
10/12/18,200057.00,1.78,79362.86,todos,NAC,355483.00
17/12/18,189251.00,1.80,75387.14,todos,NAC,338459.00
24/12/18,202218.00,1.86,82579.57,todos,NAC,375839.00
31/12/18,204279.00,1.94,85317.43,todos,NAC,392943.00
07/01/19,247461.00,1.60,91992.29,todos,NAC,396485.00
14/01/19,227530.00,1.71,87987.43,todos,NAC,388382.00
21/01/19,223696.00,1.74,87236.86,todos,NAC,386962.00
28/01/19,214057.00,1.76,84452.71,todos,NAC,377112.00
04/02/19,205631.00,1.78,81687.86,todos,NAC,366184.00
11/02/19,202590.00,1.84,82194.29,todos,NAC,372770.00
18/02/19,212425.00,1.87,87113.86,todos,NAC,397372.00
25/02/19,206270.00,1.82,82907.71,todos,NAC,374084.00
04/03/19,182132.00,1.86,73973.29,todos,NAC,335681.00
11/03/19,168820.00,1.90,69709.43,todos,NAC,319146.00
18/03/19,176087.00,1.91,73268.86,todos,NAC,336795.00
25/03/19,193916.00,1.80,77409.71,todos,NAC,347952.00
01/04/19,190674.00,1.80,76155.43,todos,NAC,342414.00
08/04/19,193138.00,1.85,78534.43,todos,NAC,356603.00
15/04/19,196256.00,1.81,78296.57,todos,NAC,351820.00
22/04/19,217434.00,1.77,85871.14,todos,NAC,383664.00
29/04/19,206302.00,1.81,82816.71,todos,NAC,373415.00
06/05/19,206897.00,1.82,83332.86,todos,NAC,376433.00
13/05/19,215689.00,1.74,84317.43,todos,NAC,374533.00
20/05/19,209304.00,1.76,82523.71,todos,NAC,368362.00
27/05/19,205110.00,1.79,81784.14,todos,NAC,367379.00
03/06/19,172211.00,1.77,79234.17,todos,NAC,303194.00
10/06/19,200640.00,1.79,79501.14,todos,NAC,355868.00
17/06/19,211285.00,1.81,84618.43,todos,NAC,381044.00
24/06/19,207336.00,1.79,82603.86,todos,NAC,370891.00
01/07/19,219245.00,1.76,86078.14,todos,NAC,383302.00
08/07/19,199199.00,1.81,79870.43,todos,NAC,359894.00
15/07/19,207285.00,1.84,83956.57,todos,NAC,380411.00
22/07/19,202983.00,1.82,81849.43,todos,NAC,369963.00
29/07/19,205929.00,1.83,83287.00,todos,NAC,377080.00
05/08/19,203788.00,1.82,81954.14,todos,NAC,369891.00
12/08/19,213802.00,1.69,82131.43,todos,NAC,361118.00
19/08/19,203168.00,1.79,81015.57,todos,NAC,363941.00
26/08/19,207690.00,1.78,82364.86,todos,NAC,368864.00
02/09/19,198004.00,1.82,79553.43,todos,NAC,358870.00
09/09/19,190323.00,1.84,77108.00,todos,NAC,349433.00
16/09/19,202863.00,1.78,80326.57,todos,NAC,359423.00
23/09/19,220837.00,1.73,85789.29,todos,NAC,379688.00
30/09/19,202638.00,1.81,81139.43,todos,NAC,365338.00
07/10/19,202444.00,1.81,81004.43,todos,NAC,364587.00
14/10/19,230241.00,1.64,85652.86,todos,NAC,369329.00
21/10/19,202408.00,1.83,81817.00,todos,NAC,370311.00
28/10/19,202318.00,1.85,82248.00,todos,NAC,373418.00
04/11/19,216588.00,1.73,84315.00,todos,NAC,373617.00
11/11/19,213598.00,1.78,84444.00,todos,NAC,377510.00
18/11/19,197145.00,1.88,81120.43,todos,NAC,370698.00
25/11/19,220806.00,1.75,86530.14,todos,NAC,384905.00
02/12/19,199647.00,1.85,81116.14,todos,NAC,368166.00
09/12/19,193449.00,1.84,78241.43,todos,NAC,354241.00
16/12/19,183555.00,1.86,74915.14,todos,NAC,340851.00
23/12/19,191839.00,1.97,80874.00,todos,NAC,374279.00
30/12/19,192087.00,2.00,82219.14,todos,NAC,383447.00
06/01/20,209054.00,1.79,83357.14,todos,NAC,374446.00
13/01/20,213725.00,1.78,84960.29,todos,NAC,380997.00
20/01/20,199997.00,1.79,79528.43,todos,NAC,356702.00
27/01/20,204074.00,1.82,82110.43,todos,NAC,370699.00
03/02/20,169528.00,1.83,80016.17,todos,NAC,310569.00
10/02/20,194445.00,1.86,79254.86,todos,NAC,360339.00
17/02/20,219546.00,1.66,82938.00,todos,NAC,361020.00
24/02/20,210871.00,1.78,83595.86,todos,NAC,374300.00
02/03/20,210000.00,1.76,82619.71,todos,NAC,368338.00
09/03/20,231688.00,1.57,84947.14,todos,NAC,362942.00
16/03/20,263636.00,1.50,94000.71,todos,NAC,394369.00
23/03/20,264683.00,1.52,95375.57,todos,NAC,402946.00
30/03/20,259562.00,1.54,93941.86,todos,NAC,398031.00
06/04/20,240721.00,1.58,88575.86,todos,NAC,379310.00
13/04/20,240442.00,1.58,88484.14,todos,NAC,378947.00
20/04/20,223388.00,1.67,85168.57,todos,NAC,372792.00
27/04/20,210719.00,1.64,79521.29,todos,NAC,345930.00
04/05/20,178979.00,1.66,79017.83,todos,NAC,295128.00
11/05/20,202013.00,1.67,77084.71,todos,NAC,337580.00
18/05/20,201345.00,1.66,76387.00,todos,NAC,333364.00
25/05/20,204602.00,1.64,77246.43,todos,NAC,336123.00
01/06/20,218126.00,1.55,79250.14,todos,NAC,336625.00
08/06/20,200743.00,1.66,76265.29,todos,NAC,333114.00
15/06/20,205993.00,1.65,77700.86,todos,NAC,337913.00
22/06/20,201512.00,1.70,77590.29,todos,NAC,341620.00
29/06/20,192813.00,1.73,75020.00,todos,NAC,332327.00
06/07/20,189767.00,1.77,75017.57,todos,NAC,335356.00
13/07/20,189009.00,1.75,74375.71,todos,NAC,331621.00
20/07/20,180718.00,1.81,72645.57,todos,NAC,327801.00
27/07/20,184242.00,1.76,72637.71,todos,NAC,324222.00
03/08/20,174056.00,1.80,69500.14,todos,NAC,312445.00
10/08/20,183710.00,1.78,72973.29,todos,NAC,327103.00
17/08/20,182952.00,1.76,72133.86,todos,NAC,321985.00
24/08/20,127029.00,1.81,59412.67,todos,NAC,229447.00
31/08/20,159663.00,1.84,64806.14,todos,NAC,293980.00
07/09/20,174280.00,1.81,69997.29,todos,NAC,315701.00
14/09/20,173893.00,1.84,70633.29,todos,NAC,320540.00
21/09/20,166097.00,1.86,67787.29,todos,NAC,308414.00
28/09/20,167034.00,1.82,67228.57,todos,NAC,303566.00
05/10/20,163147.00,1.86,66614.71,todos,NAC,303156.00
12/10/20,163877.00,1.85,66502.00,todos,NAC,301637.00
19/10/20,167964.00,1.88,68954.57,todos,NAC,314718.00
26/10/20,158387.00,1.88,65082.71,todos,NAC,297192.00
02/11/20,171556.00,1.86,70167.00,todos,NAC,319613.00
09/11/20,159676.00,1.87,65412.14,todos,NAC,298209.00
16/11/20,154915.00,1.93,64741.29,todos,NAC,298274.00
23/11/20,168259.00,1.89,69309.57,todos,NAC,316908.00
30/11/20,161137.00,1.97,68254.29,todos,NAC,316643.00
07/12/20,155853.00,1.92,64912.86,todos,NAC,298537.00
14/12/20,126192.00,1.89,60819.67,todos,NAC,238726.00
21/12/20,139017.00,2.06,60177.29,todos,NAC,282224.00
28/12/20,142315.00,2.11,62956.57,todos,NAC,298381.00
04/01/21,157271.00,1.85,64076.29,todos,NAC,291263.00
11/01/21,150101.00,1.84,60838.29,todos,NAC,275767.00
18/01/21,151802.00,1.84,61404.71,todos,NAC,278031.00
25/01/21,143094.00,1.86,58518.43,todos,NAC,266535.00
01/02/21,104586.00,1.88,60271.20,todos,NAC,196770.00
28/12/15,14251.00,1.89,13634.33,locales,NL,26652.00
04/01/16,41266.00,1.85,16776.71,locales,NL,76171.00
11/01/16,38358.00,1.86,15653.86,locales,NL,71219.00
18/01/16,35826.00,1.89,14688.00,locales,NL,66990.00
25/01/16,36169.00,1.92,15004.00,locales,NL,68859.00
01/02/16,34855.00,2.01,14883.43,locales,NL,69329.00
08/02/16,36375.00,2.15,16308.71,locales,NL,77786.00
15/02/16,38295.00,2.07,16743.57,locales,NL,78910.00
22/02/16,31266.00,2.10,13851.29,locales,NL,65693.00
29/02/16,38291.00,2.00,16395.00,locales,NL,76474.00
07/03/16,37808.00,1.99,16037.71,locales,NL,74456.00
14/03/16,37826.00,1.95,15878.71,locales,NL,73325.00
21/03/16,33352.00,2.02,14330.29,locales,NL,66960.00
28/03/16,42099.00,1.88,17319.71,locales,NL,79139.00
04/04/16,44556.00,1.81,17792.86,locales,NL,79994.00
11/04/16,42859.00,1.88,17563.57,locales,NL,80086.00
18/04/16,43338.00,1.94,18206.71,locales,NL,84109.00
25/04/16,44528.00,1.95,18817.57,locales,NL,87195.00
02/05/16,41418.00,1.95,17479.43,locales,NL,80938.00
09/05/16,49272.00,1.83,19855.00,locales,NL,89713.00
16/05/16,47745.00,1.74,18589.57,locales,NL,82382.00
23/05/16,49925.00,1.66,18889.29,locales,NL,82300.00
30/05/16,46738.00,1.81,18697.43,locales,NL,84144.00
06/06/16,40568.00,1.99,17402.00,locales,NL,81246.00
13/06/16,46782.00,1.69,17921.57,locales,NL,78669.00
20/06/16,44855.00,1.86,18241.57,locales,NL,82836.00
27/06/16,46472.00,1.90,19254.00,locales,NL,88306.00
04/07/16,39986.00,1.82,15996.86,locales,NL,71992.00
11/07/16,42089.00,1.81,16845.86,locales,NL,75832.00
18/07/16,40785.00,1.97,17236.71,locales,NL,79872.00
25/07/16,41910.00,1.90,17332.43,locales,NL,79417.00
01/08/16,44731.00,1.84,18142.29,locales,NL,82265.00
08/08/16,44147.00,1.83,17765.29,locales,NL,80210.00
15/08/16,44580.00,1.78,17596.71,locales,NL,78597.00
22/08/16,41124.00,1.70,15833.71,locales,NL,69712.00
29/08/16,41045.00,1.73,15925.43,locales,NL,70433.00
05/09/16,40379.00,1.71,15606.86,locales,NL,68869.00
12/09/16,38913.00,1.78,15368.00,locales,NL,68663.00
19/09/16,40304.00,1.75,15791.71,locales,NL,70238.00
26/09/16,38792.00,1.78,15324.00,locales,NL,68476.00
03/10/16,36408.00,1.79,14442.57,locales,NL,64690.00
10/10/16,34532.00,1.78,13668.71,locales,NL,61149.00
17/10/16,34016.00,1.79,13417.14,locales,NL,59904.00
24/10/16,32099.00,1.84,13007.14,locales,NL,58951.00
31/10/16,33138.00,1.79,13160.43,locales,NL,58985.00
07/11/16,32334.00,1.76,12593.00,locales,NL,55817.00
14/11/16,30226.00,1.78,11999.71,locales,NL,53772.00
21/11/16,33167.00,1.79,13187.71,locales,NL,59147.00
28/11/16,32750.00,1.79,12959.00,locales,NL,57963.00
05/12/16,27510.00,1.85,11175.14,locales,NL,50716.00
12/12/16,24388.00,1.90,10055.57,locales,NL,46001.00
19/12/16,27384.00,1.95,11551.57,locales,NL,53477.00
26/12/16,24663.00,2.09,10847.71,locales,NL,51271.00
02/01/17,31180.00,1.73,11911.29,locales,NL,52199.00
09/01/17,28700.00,1.89,11814.86,locales,NL,54004.00
16/01/17,29169.00,1.77,11407.14,locales,NL,50681.00
23/01/17,28968.00,1.87,11855.00,locales,NL,54017.00
30/01/17,26005.00,1.99,11088.57,locales,NL,51615.00
06/02/17,25548.00,1.87,10445.29,locales,NL,47569.00
13/02/17,24738.00,2.01,10626.86,locales,NL,49650.00
20/02/17,26778.00,1.85,10897.43,locales,NL,49504.00
27/02/17,24487.00,1.83,9902.00,locales,NL,44827.00
06/03/17,26172.00,1.76,10294.43,locales,NL,45889.00
